39989585.0,116385010.0,397742125.0
39989594.9,116384916.6,397742125.926
39989588.3,116384819.9,397742126.852
39989641.6,116384906.6,397742127.431
39989744.9,116384920.0,397742128.125
39989791.6,116384836.6,397742129.051
39989825.0,116384748.3,397742129.977
39989801.6,116384649.9,397742131.134
39989763.3,116384551.6,397742132.407
39989713.3,116384471.6,397742133.333
39989740.0,116384384.9,397742134.259
39989803.3,116384319.9,397742135.417
39989891.6,116384346.6,397742136.574
39989983.3,116384329.9,397742137.269
39990028.3,116384249.9,397742137.731
39990024.9,116384154.9,397742138.194
39990001.6,116384061.6,397742139.12
39989928.3,116383976.6,397742139.699
39989920.0,116383881.6,397742140.856
39989923.3,116383791.6,397742141.667
39989913.3,116383700.0,397742142.361
39989911.6,116383596.6,397742143.403
39989906.6,116383499.9,397742144.213
39989905.0,116383396.6,397742145.255
39989888.3,116383304.9,397742145.949
39989813.3,116383368.3,397742147.222
39989728.3,116383404.9,397742148.611
39989630.0,116383404.9,397742149.306
39989613.3,116383303.3,397742150.231
39989616.6,116383204.9,397742151.157
39989610.0,116383108.3,397742151.736
39989606.6,116383009.9,397742152.546
39989588.3,116382918.3,397742153.472
39989545.0,116382829.9,397742154.514
39989564.9,116382735.0,397742155.44
39989508.3,116382656.6,397742156.829
39989409.9,116382681.6,397742158.796
39989320.0,116382716.6,397742159.606
39989224.9,116382691.6,397742160.648
39989144.9,116382643.3,397742161.69
39989111.6,116382549.9,397742162.847
39989161.6,116382425.0,397742163.426
39989163.3,116382313.3,397742163.657
39989188.3,116382226.6,397742164.352
39989214.9,116382126.6,397742165.162
39989199.9,116382003.3,397742165.394
39989186.6,116381900.0,397742165.856
39989181.6,116381788.3,397742166.551
39989146.6,116381690.0,397742166.898
39989228.3,116381845.0,397742171.759
39989231.6,116381948.3,397742173.264
39989226.6,116382048.3,397742174.19
39989226.6,116382143.3,397742174.884
39989229.9,116382233.3,397742175.463
39989221.6,116382126.6,397742180.44
39989214.9,116382020.0,397742181.134
39989206.6,116381911.6,397742181.829
39989229.9,116381813.3,397742233.449
39989233.3,116381928.3,397742247.569
39989229.9,116382043.3,397742247.917
39989199.9,116382161.6,397742248.264
39989199.9,116382294.9,397742248.611
39989201.6,116382195.0,397742254.051
39989243.3,116382084.9,397742254.398
39989273.3,116381964.9,397742254.745
39989308.3,116381866.6,397742254.977
39989343.3,116381743.3,397742255.208
39989358.3,116381648.3,397742255.556
39989384.9,116381551.6,397742255.903
39989426.6,116381451.6,397742256.25
39989470.0,116381343.3,397742256.597
39989501.6,116381241.6,397742257.06
39989523.3,116381148.3,397742257.523
39989588.3,116381073.3,397742258.218
39989686.6,116381008.3,397742258.681
39991140.0,116380891.6,397742260.532
39991250.0,116380889.9,397742260.648
39991356.6,116380886.6,397742260.764
39991564.9,116380876.6,397742260.995
39991683.3,116380876.6,397742261.111
39991801.6,116380878.3,397742261.227
39991911.6,116380881.6,397742261.343
39992004.9,116380876.6,397742261.458
39992110.0,116380873.3,397742261.574
39992214.9,116380864.9,397742261.69
39992950.0,116380765.0,397742262.5
39993131.6,116380645.0,397742262.847
39993259.9,116380549.9,397742263.079
39993486.6,116380054.9,397742263.889
39993416.6,116379969.9,397742264.12
39993418.3,116379873.3,397742264.583
39993315.0,116380006.6,397742265.972
39993243.3,116380081.6,397742266.204
39993245.0,116379964.9,397742268.056
39993204.9,116379849.9,397742268.403
39993188.3,116379731.6,397742268.634
39993196.6,116379553.3,397742268.866
39992750.0,116367209.9,397742277.199
39992731.6,116367033.3,397742277.315
39992718.3,116366861.6,397742277.431
39992719.9,116366678.3,397742277.546
39992711.6,116366493.3,397742277.662
39992699.9,116366316.6,397742277.778
39992684.9,116366131.6,397742277.894
39992676.6,116365948.3,397742278.009
39992666.6,116365773.3,397742278.125
39992653.3,116365599.9,397742278.241
39992648.3,116365424.9,397742278.356
39992638.3,116365249.9,397742278.472
39992623.3,116365079.9,397742278.588
39992618.3,116364913.3,397742278.704
39992616.6,116364753.3,397742278.819
39992606.6,116364595.0,397742278.935
39992601.6,116364434.9,397742279.051
39992596.6,116364273.3,397742279.167
39992593.3,116364129.9,397742279.282
39992600.0,116363990.0,397742279.398
39992595.0,116363848.3,397742279.514
39992821.6,116362973.3,397742281.134
39992848.3,116362839.9,397742281.481
39992835.0,116362723.3,397742281.713
39992810.0,116362229.9,397742282.523
39992671.6,116361598.3,397742283.681
39992670.0,116361475.0,397742283.912
39992680.0,116361356.6,397742285.301
39992711.6,116361223.3,397742285.648
39992706.6,116361111.6,397742285.88
39992698.3,116360979.9,397742286.111
39992691.6,116360818.3,397742286.343
39992710.0,116360606.6,397742286.574
39992703.3,116360498.3,397742286.69
39992704.9,116360383.3,397742286.806
39992691.6,116360276.6,397742286.921
39992689.9,116360156.6,397742287.037
39992689.9,116360036.6,397742287.153
39992305.0,116359496.6,397742290.625
39992279.9,116352231.6,397742304.63
39992294.9,116352078.3,397742304.861
39992300.0,116351916.6,397742305.093
39992411.6,116351829.9,397742305.324
39992448.3,116351731.6,397742305.556
39992525.0,116351606.6,397742305.903
39992595.0,116349576.6,397742308.333
39992551.6,116349473.3,397742308.449
39992504.9,116349373.3,397742308.565
39992455.0,116349273.3,397742308.681
39992413.3,116349161.6,397742308.796
39992371.6,116349038.3,397742308.912
39992358.3,116348899.9,397742309.028
39992326.6,116348788.3,397742309.144
39992300.0,116348675.0,397742309.259
39992260.0,116348574.9,397742309.375
39992294.9,116348396.6,397742309.491
39992288.3,116348253.3,397742309.606
39992266.6,116348141.6,397742309.722
39992245.0,116348043.3,397742309.838
39992211.6,116347886.6,397742310.069
39992188.3,116347786.6,397742310.301
39992161.6,116347683.3,397742310.648
39992128.3,116347561.6,397742317.593
39992123.3,116347428.3,397742317.824
39992118.3,116347273.3,397742318.056
39992114.9,116347123.3,397742318.287
39992103.3,116346988.3,397742318.519
39992086.6,116346860.0,397742318.75
39992080.0,116346743.3,397742318.981
39992059.9,116346609.9,397742319.213
39992008.3,116343586.6,397742323.38
39992020.0,116343486.6,397742323.495
39992021.6,116343378.3,397742323.611
39992029.9,116343160.0,397742323.843
39992035.0,116343056.6,397742323.958
39992040.0,116342961.6,397742324.074
39992041.6,116342863.3,397742324.19
39992035.0,116342768.3,397742324.306
39992016.6,116342663.3,397742324.421
39992004.9,116342483.3,397742324.653
39992008.3,116342324.9,397742324.884
39992018.3,116342219.9,397742325.0
39992001.6,116342118.3,397742325.116
39991891.6,116341998.3,397742325.231
39991873.3,116341891.6,397742325.347
39991849.9,116341803.3,397742325.463
39991844.9,116341703.3,397742325.579
39991853.3,116341588.3,397742325.694
39991846.6,116341386.6,397742325.926
39991901.6,116340563.3,397742326.62
39991925.0,116340448.3,397742326.736
39991925.0,116340315.0,397742326.852
39991948.3,116339936.6,397742327.199
39991944.9,116339656.6,397742327.431
39991889.9,116338851.6,397742328.009
39991956.6,116338473.3,397742328.472
39992056.6,116338403.3,397742328.704
39991926.6,116338516.6,397742329.051
39991943.3,116338606.6,397742329.282
39992011.6,116338535.0,397742330.44
39991681.6,116338293.3,397742354.977
39994441.6,116338558.3,397742359.838
39994579.9,116338504.9,397742359.954
39994713.3,116338459.9,397742360.069
39994848.3,116338413.3,397742360.185
39994986.6,116338364.9,397742360.301
39995129.9,116338329.9,397742360.417
39995288.3,116338308.3,397742360.532
39995448.3,116338283.3,397742360.648
39995619.9,116338249.9,397742360.764
39995798.3,116338223.3,397742360.88
39995975.0,116338213.3,397742360.995
39996158.3,116338188.3,397742361.111
39996328.3,116338163.3,397742361.227
39996491.6,116338139.9,397742361.343
39996658.3,116338130.0,397742361.458
39996819.9,116338128.3,397742361.574
39996971.6,116338143.3,397742361.69
39998190.0,116338443.3,397742362.616
39998356.6,116338478.3,397742362.731
39998525.0,116338501.6,397742362.847
39998701.6,116338473.3,397742362.963
39999226.6,116338034.9,397742363.542
39999350.0,116337990.0,397742363.657
39999801.6,116337966.6,397742364.005
39992058.3,116331649.9,397742377.083
39992004.9,116331544.9,397742377.315
39991971.6,116331456.6,397742377.546
39991929.9,116331373.3,397742377.894
39991896.6,116331274.9,397742378.241
39991881.6,116331176.6,397742378.704
39991831.6,116331053.3,397742379.282
39991646.6,116330736.6,397742380.787
39991558.3,116330695.0,397742381.134
39991466.6,116330643.3,397742381.481
39991398.3,116330566.6,397742381.829
39991325.0,116330485.0,397742382.176
39991325.0,116330365.0,397742382.523
39991308.3,116330226.6,397742382.755
39991316.6,116330069.9,397742382.986
39991333.3,116329904.9,397742383.218
39991314.9,116329728.3,397742383.449
39991308.3,116329560.0,397742383.681
39991320.0,116329385.0,397742383.912
39991333.3,116329238.3,397742384.144
39991358.3,116329105.0,397742384.375
39991393.3,116328985.0,397742384.606
39991413.3,116328878.3,397742384.838
39991456.6,116328781.6,397742385.069
39991496.6,116328685.0,397742385.648
39991581.6,116328718.3,397742386.111
39991600.0,116328821.6,397742389.699
39991588.3,116328946.6,397742390.394
39991548.3,116329051.6,397742391.088
39991509.9,116329140.0,397742391.551
39991554.9,116329226.6,397742391.898
39991646.6,116329321.6,397742392.361
39991724.9,116329383.3,397742393.171
39991756.6,116329468.3,397742395.486
39991708.3,116329546.6,397742396.991
39991688.3,116329634.9,397742397.569
39991648.3,116329721.6,397742398.727
39991623.3,116329808.3,397742399.653
39991619.9,116329914.9,397742400.81
39991618.3,116330006.6,397742401.968
39991623.3,116330098.3,397742403.356
39991668.3,116330183.3,397742404.745
39991728.3,116330251.6,397742406.019
39991753.3,116330345.0,397742406.829
39991721.6,116330431.6,397742407.986
39991700.0,116330535.0,397742408.912
39991733.3,116330623.3,397742410.185
39991746.6,116330724.9,397742410.995
39991746.6,116330829.9,397742411.921
39991700.0,116330921.6,397742412.847
39991664.9,116331011.6,397742413.889
39991649.9,116331104.9,397742416.667
39991648.3,116331206.6,397742417.593
39991588.3,116331136.6,397742427.894
39991498.3,116331156.6,397742428.472
39991458.3,116331239.9,397742428.935
39991454.9,116331348.3,397742429.745
39991456.6,116331458.3,397742431.019
39991471.6,116331548.3,397742431.713
39991523.3,116331624.9,397742432.292
39991569.9,116331711.6,397742433.333
39991596.6,116331816.6,397742434.028
39991551.6,116331913.3,397742434.491
39991560.0,116332003.3,397742434.954
39991568.3,116332104.9,397742435.301
39991600.0,116332193.3,397742436.69
39991523.3,116332244.9,397742437.5
39991471.6,116332328.3,397742438.31
39991475.0,116332429.9,397742439.352
39991469.9,116332521.6,397742440.046
39991445.0,116332630.0,397742440.856
39991421.6,116332761.6,397742443.403
39991365.0,116332836.6,397742444.097
39991281.6,116332906.6,397742445.023
39991225.0,116333004.9,397742446.065
39991288.3,116333116.6,397742447.454
39991398.3,116333169.9,397742447.917
39991490.0,116333213.3,397742448.38
39991606.6,116333234.9,397742448.843
39991709.9,116333234.9,397742449.421
39991549.9,116332461.6,397742868.403
39991516.6,116332376.6,397742870.255
39991511.6,116332279.9,397742870.949
39991475.0,116332184.9,397742871.644
39991439.9,116332088.3,397742872.454
39991416.6,116331989.9,397742873.148
39991401.6,116331889.9,397742873.843
39991398.3,116331795.0,397742874.884
39991405.0,116331668.3,397742879.514
39991441.6,116331553.3,397742879.861
39991445.0,116331458.3,397742880.44
39991438.3,116331363.3,397742881.134
39991413.3,116331261.6,397742881.713
39991411.6,116331161.6,397742882.292
39991398.3,116331068.3,397742882.986
39991396.6,116330975.0,397742883.796
39991499.9,116331018.3,397742884.954
39991596.6,116331018.3,397742885.417
39991594.9,116330908.3,397742887.269
39991611.6,116330806.6,397742887.847
39991609.9,116330684.9,397742889.005
39991615.0,116330591.6,397742889.931
39991566.6,116330506.6,397742891.782
39991576.6,116330404.9,397742892.824
39991581.6,116330306.6,397742893.519
39991608.3,116330206.6,397742894.213
39991606.6,116330104.9,397742895.255
39991615.0,116329993.3,397742896.296
39991621.6,116329890.0,397742896.875
39991576.6,116329808.3,397742897.454
39991545.0,116329718.3,397742898.148
39991551.6,116329624.9,397742898.843
39991538.3,116329526.6,397742899.653
39991528.3,116329429.9,397742900.231
39991530.0,116329339.9,397742901.852
39991491.6,116329251.6,397742902.431
39991493.3,116329154.9,397742903.125
39991471.6,116329058.3,397742903.704
39991468.3,116328968.3,397742904.398
39991475.0,116328864.9,397742905.208
39991443.3,116328771.6,397742905.787
39991406.6,116328681.6,397742906.481
39991441.6,116328593.3,397742907.986
39991520.0,116328543.3,397742909.375
39991454.9,116328478.3,397743017.014
39991476.6,116328379.9,397743018.056
39991498.3,116328288.3,397743021.412
39991478.3,116328163.3,397743021.759
39991451.6,116328026.6,397743022.106
39991428.3,116327933.3,397743022.338
39991411.6,116327819.9,397743022.569
39991395.0,116327693.3,397743022.801
39991393.3,116327589.9,397743023.148
39991256.6,116327393.3,397743024.653
39991144.9,116327328.3,397743024.884
39991045.0,116327299.9,397743025.0
39990926.6,116327185.0,397743025.231
39990893.3,116327033.3,397743025.463
39990919.9,116326934.9,397743025.579
39990955.0,116326838.3,397743025.694
39991003.3,116326731.6,397743025.81
39991045.0,116326626.6,397743025.926
39991115.0,116326506.6,397743026.042
39991283.3,116326310.0,397743026.157
39991376.6,116326164.9,397743026.273
39991433.3,116326031.6,397743026.389
39991505.0,116325883.3,397743026.505
39991538.3,116325759.9,397743026.62
39991563.3,116325634.9,397743026.736
39991584.9,116325511.6,397743026.852
39991609.9,116325388.3,397743026.968
39991645.0,116325266.6,397743027.083
39991648.3,116325119.9,397743027.199
39991651.6,116324971.6,397743027.315
39991653.3,116324819.9,397743027.431
39991651.6,116324663.3,397743027.546
39991651.6,116324495.0,397743027.662
39991660.0,116324314.9,397743027.778
39991676.6,116324138.3,397743027.894
39991679.9,116323968.3,397743028.009
39991678.3,116323793.3,397743028.125
39991691.6,116323611.6,397743028.241
39991691.6,116323431.6,397743028.356
39991681.6,116323253.3,397743028.472
39991673.3,116323076.6,397743028.588
39991648.3,116322891.6,397743028.704
39991628.3,116322704.9,397743028.819
39991606.6,116322516.6,397743028.935
39991584.9,116322319.9,397743029.051
39991558.3,116322124.9,397743029.167
39991543.3,116321933.3,397743029.282
39991528.3,116321738.3,397743029.398
39991511.6,116321543.3,397743029.514
39991494.9,116321355.0,397743029.63
39991468.3,116321153.3,397743029.745
39991433.3,116320941.6,397743029.861
39991403.3,116320729.9,397743029.977
39991393.3,116320528.3,397743030.093
39991381.6,116320329.9,397743030.208
39991371.6,116320139.9,397743030.324
39991361.6,116319943.3,397743030.44
39991351.6,116319746.6,397743030.556
39991344.9,116319548.3,397743030.671
39991336.6,116319353.3,397743030.787
39991331.6,116319159.9,397743030.903
39991321.6,116318963.3,397743031.019
39991310.0,116318766.6,397743031.134
39991305.0,116318566.6,397743031.25
39991293.3,116318368.3,397743031.366
39991289.9,116318166.6,397743031.481
39991286.6,116317971.6,397743031.597
39991276.6,116317778.3,397743031.713
39991276.6,116317591.6,397743031.829
39991266.6,116317413.3,397743031.944
39991266.6,116317236.6,397743032.06
39991276.6,116317064.9,397743032.176
39991276.6,116316901.6,397743032.292
39991273.3,116316738.3,397743032.407
39991274.9,116316578.3,397743032.523
39991266.6,116316434.9,397743032.639
39991259.9,116316318.3,397743032.755
39991259.9,116316213.3,397743032.87
39991246.6,116316121.6,397743032.986
39991219.9,116315971.6,397743033.218
39991198.3,116315870.0,397743033.449
39991170.0,116315776.6,397743038.542
39991156.6,116315634.9,397743038.889
39991133.3,116315508.3,397743039.12
39991110.0,116315346.6,397743039.352
39991096.6,116315254.9,397743039.468
39991079.9,116315156.6,397743039.583
39991073.3,116315058.3,397743039.699
39991073.3,116314949.9,397743039.815
39991079.9,116314829.9,397743039.931
39991068.3,116314709.9,397743040.046
39991056.6,116314584.9,397743040.162
39991059.9,116314441.6,397743040.278
39991045.0,116314304.9,397743040.394
39991033.3,116314166.6,397743040.509
39991030.0,116314020.0,397743040.625
39991033.3,116313878.3,397743040.741
39991033.3,116313734.9,397743040.856
39991036.6,116313588.3,397743040.972
39991034.9,116313439.9,397743041.088
39991031.6,116313288.3,397743041.204
39991028.3,116313138.3,397743041.319
39991028.3,116312981.6,397743041.435
39991019.9,116312828.3,397743041.551
39991011.6,116312669.9,397743041.667
39991011.6,116312513.3,397743041.782
39991003.3,116312353.3,397743041.898
39990991.6,116312190.0,397743042.014
39990988.3,116312015.0,397743042.13
39990983.3,116311833.3,397743042.245
39990979.9,116311651.6,397743042.361
39990971.6,116311484.9,397743042.477
39990975.0,116311318.3,397743042.593
39990986.6,116311163.3,397743042.708
39991004.9,116311018.3,397743042.824
39991009.9,116310869.9,397743042.94
39991019.9,116310729.9,397743043.056
39991025.0,116310583.3,397743043.171
39991025.0,116310428.3,397743043.287
39991026.6,116310271.6,397743043.403
39991021.6,116310131.6,397743043.519
39991021.6,116310005.0,397743043.634
39991026.6,116309883.3,397743043.75
39991041.6,116309780.0,397743043.866
39991088.3,116309686.6,397743043.981
39991198.3,116309681.6,397743044.213
39991305.0,116309673.3,397743044.444
39991486.6,116309655.0,397743044.676
39991594.9,116309643.3,397743044.792
39991706.6,116309631.6,397743044.907
39991819.9,116309621.6,397743045.023
39991938.3,116309614.9,397743045.139
39992061.6,116309606.6,397743045.255
39992188.3,116309596.6,397743045.37
39992324.9,116309581.6,397743045.486
39992464.9,116309566.6,397743045.602
39992595.0,116309550.0,397743045.718
39992729.9,116309528.3,397743045.833
39992854.9,116309509.9,397743045.949
39992991.6,116309473.3,397743046.065
39993131.6,116309441.6,397743046.181
39993288.3,116309411.6,397743046.296
39993440.0,116309389.9,397743046.412
39993588.3,116309378.3,397743046.528
39993745.0,116309361.6,397743046.644
39993898.3,116309343.3,397743046.759
39994055.0,116309321.6,397743046.875
39994221.6,116309298.3,397743046.991
39994384.9,116309276.6,397743047.106
39994546.6,116309255.0,397743047.222
39994703.3,116309240.0,397743047.338
39994868.3,116309220.0,397743047.454
39995035.0,116309199.9,397743047.569
39995201.6,116309181.6,397743047.685
39995375.0,116309159.9,397743047.801
39995540.0,116309141.6,397743047.917
39995708.3,116309121.6,397743048.032
39995875.0,116309101.6,397743048.148
39996036.6,116309083.3,397743048.264
39996200.0,116309065.0,397743048.38
39996361.6,116309046.6,397743048.495
39996526.6,116309026.6,397743048.611
39996691.6,116309004.9,397743048.727
39996856.6,116308983.3,397743048.843
39997018.3,116308961.6,397743048.958
39997173.3,116308944.9,397743049.074
39997329.9,116308929.9,397743049.19
39997486.6,116308916.6,397743049.306
39997648.3,116308905.0,397743049.421
39997808.3,116308896.6,397743049.537
39997969.9,116308886.6,397743049.653
39998133.3,116308878.3,397743049.769
39998283.3,116308873.3,397743049.884
39998423.3,116308866.6,397743050.0
39998538.3,116308863.3,397743050.116
39998684.9,116308853.3,397743050.347
39998769.9,116308820.0,397743050.694
39998754.9,116308728.3,397743051.042
39998750.0,116308631.6,397743051.273
39998714.9,116308503.3,397743051.62
39998691.6,116308401.6,397743051.852
39998673.3,116308286.6,397743052.083
39998661.6,116308164.9,397743052.315
39998653.3,116308021.6,397743052.546
39998628.3,116307869.9,397743052.778
39998606.6,116307711.6,397743053.009
39998589.9,116307560.0,397743053.241
39998571.6,116307403.3,397743053.472
39998559.9,116307311.6,397743053.588
39998536.6,116307131.6,397743053.819
39998533.3,116307026.6,397743053.935
39998553.3,116306911.6,397743054.051
39998550.0,116306810.0,397743054.167
39998541.6,116306698.3,397743054.282
39998534.9,116306586.6,397743054.398
39998526.6,116306480.0,397743054.514
39998516.6,116306381.6,397743054.63
39998516.6,116306208.3,397743054.861
39998510.0,116306046.6,397743055.093
39998510.0,116305871.6,397743055.324
39998506.6,116305699.9,397743055.556
39998496.6,116305521.6,397743055.787
39998498.3,116305426.6,397743055.903
39998500.0,116305325.0,397743056.019
39998503.3,116305216.6,397743056.134
39998501.6,116305111.6,397743056.25
39998511.6,116304991.6,397743056.366
39998521.6,116304864.9,397743056.481
39998510.0,116304738.3,397743056.597
39998486.6,116304604.9,397743056.713
39998470.0,116304476.6,397743056.829
39998426.6,116304369.9,397743056.944
39998401.6,116304249.9,397743057.06
39998374.9,116304133.3,397743057.176
39998349.9,116304023.3,397743057.292
39998326.6,116303913.3,397743057.407
39998301.6,116303799.9,397743057.523
39998276.6,116303685.0,397743057.639
39998251.6,116303568.3,397743057.755
39998224.9,116303448.3,397743057.87
39998198.3,116303326.6,397743057.986
39998171.6,116303203.3,397743058.102
39998143.3,116303083.3,397743058.218
39998114.9,116302963.3,397743058.333
39998086.6,116302848.3,397743058.449
39998056.6,116302736.6,397743058.565
39998024.9,116302626.6,397743058.681
39997971.6,116302533.3,397743058.796
39997921.6,116302456.6,397743058.912
39997801.6,116302340.0,397743059.144
39997658.3,116302224.9,397743059.375
39997583.3,116302165.0,397743059.491
39997506.6,116302100.0,397743059.606
39997426.6,116302030.0,397743059.722
39997343.3,116301953.3,397743059.838
39997253.3,116301876.6,397743059.954
39997163.3,116301793.3,397743060.069
39997070.0,116301701.6,397743060.185
39996976.6,116301610.0,397743060.301
39996879.9,116301514.9,397743060.417
39996781.6,116301421.6,397743060.532
39996684.9,116301324.9,397743060.648
39996594.9,116301225.0,397743060.764
39996514.9,116301121.6,397743060.88
39996453.3,116301006.6,397743060.995
39996393.3,116300889.9,397743061.111
39996355.0,116300748.3,397743061.227
39996306.6,116300658.3,397743061.343
39996255.0,116300546.6,397743061.458
39996206.6,116300429.9,397743061.574
39996158.3,116300303.3,397743061.69
39996119.9,116300143.3,397743061.806
39996086.6,116299989.9,397743061.921
39996058.3,116299845.0,397743062.037
39996051.6,116299705.0,397743062.153
39996053.3,116299565.0,397743062.269
39996039.9,116299428.3,397743062.384
39996028.3,116299281.6,397743062.5
39996020.0,116299130.0,397743062.616
39996021.6,116298968.3,397743062.731
39996023.3,116298796.6,397743062.847
39996021.6,116298618.3,397743062.963
39996026.6,116298430.0,397743063.079
39996020.0,116298240.0,397743063.194
39996015.0,116298048.3,397743063.31
39996011.6,116297846.6,397743063.426
39996011.6,116297645.0,397743063.542
39996005.0,116297438.3,397743063.657
39995998.3,116297225.0,397743063.773
39995994.9,116297011.6,397743063.889
39995990.0,116296798.3,397743064.005
39995981.6,116296581.6,397743064.12
39995969.9,116296368.3,397743064.236
39995968.3,116296154.9,397743064.352
39995969.9,116295936.6,397743064.468
39995968.3,116295723.3,397743064.583
39995973.3,116295518.3,397743064.699
39995969.9,116295329.9,397743064.815
39995968.3,116295146.6,397743064.931
39995961.6,116294998.3,397743065.046
39995961.6,116294873.3,397743065.162
39995983.3,116294748.3,397743065.278
39996011.6,116294639.9,397743065.394
39996026.6,116294546.6,397743065.509
39996028.3,116294426.6,397743065.741
39996031.6,116294253.3,397743065.972
39996030.0,116294074.9,397743066.204
39996026.6,116293974.9,397743066.319
39996020.0,116293869.9,397743066.435
39996015.0,116293758.3,397743066.551
39996013.3,116293643.3,397743066.667
39996013.3,116293519.9,397743066.782
39996006.6,116293393.3,397743066.898
39996000.0,116293263.3,397743067.014
39995991.6,116293131.6,397743067.13
39995981.6,116292994.9,397743067.245
39995983.3,116292854.9,397743067.361
39995978.3,116292724.9,397743067.477
39995975.0,116292601.6,397743067.593
39995964.9,116292488.3,397743067.708
39995953.3,116292379.9,397743067.824
39995941.6,116292266.6,397743067.94
39995935.0,116292151.6,397743068.056
39995916.6,116292048.3,397743068.171
39995918.3,116291936.6,397743068.287
39995918.3,116291831.6,397743068.403
39995918.3,116291729.9,397743068.519
39995901.6,116291629.9,397743068.634
39995899.9,116291516.6,397743068.75
39995893.3,116291406.6,397743068.866
39995884.9,116291298.3,397743068.981
39995868.3,116291194.9,397743069.097
